timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.74495E+12,711,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-17,text,TRUE,,4987,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,711,0,536
1.74495E+12,727,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-13,,TRUE,,4973,578,30,100,null,0,1,533
1.74495E+12,727,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-13,text,TRUE,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,727,0,533
1.74495E+12,742,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-47,,TRUE,,4986,578,61,100,null,0,5594,560
1.74495E+12,742,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-47,text,TRUE,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,742,0,560
1.74495E+12,178,02_03_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-25,,TRUE,,4112,662,30,100,null,0,5557,0
1.74495E+12,178,02_03_Click On Product Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-25,text,TRUE,,4112,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-BD-01,178,0,0
1.74495E+12,184,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-3,,TRUE,,4081,923,61,100,null,0,8263,0
1.74495E+12,184,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-3,text,TRUE,,4081,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,184,0,0
1.74495E+12,196,02_03_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-5,,TRUE,,4138,662,30,100,null,0,5590,0
1.74495E+12,196,02_03_Click On Product Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-5,text,TRUE,,4138,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-DL-01,196,0,0
1.74495E+12,757,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-46,,TRUE,,4986,578,61,100,null,0,5595,568
1.74495E+12,757,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-46,text,TRUE,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,756,0,568
1.74495E+12,179,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-19,,TRUE,,4212,630,30,100,null,0,6275,0
1.74495E+12,179,02_02_Click On Category,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-19,text,TRUE,,4212,630,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,178,0,0
1.74495E+12,180,03_04_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-3,,TRUE,,4212,630,8,100,null,0,5539,0
1.74495E+12,180,03_04_Click On Category,200,,Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-3,text,TRUE,,4212,630,8,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,180,0,0
1.74495E+12,180,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-4,,TRUE,,3442,924,61,100,null,0,8249,0
1.74495E+12,180,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-4,text,TRUE,,3442,924,61,100,https://petstore.octoperf.com/actions/Catalog.action,180,0,0
1.74495E+12,781,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-45,,TRUE,,4986,578,61,100,null,0,5644,587
1.74495E+12,781,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-45,text,TRUE,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,781,0,587
1.74495E+12,188,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-2,,TRUE,,3441,923,61,100,null,0,8328,0
1.74495E+12,188,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-2,text,TRUE,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,188,0,0
1.74495E+12,177,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-35,,TRUE,,3441,923,61,100,null,0,8331,0
1.74495E+12,177,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-35,text,TRUE,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,177,0,0
1.74495E+12,183,02_04_Click On Iteam Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-12,,TRUE,,3792,655,30,100,null,0,6526,0
1.74495E+12,183,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-12,text,TRUE,,3792,655,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-8,183,0,0
1.74495E+12,177,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-32,,TRUE,,3445,927,61,100,null,0,8300,0
1.74495E+12,177,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-32,text,TRUE,,3445,927,61,100,https://petstore.octoperf.com/actions/Catalog.action,177,0,0
1.74495E+12,178,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-33,,TRUE,,3442,924,61,100,null,0,8254,0
1.74495E+12,178,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-33,text,TRUE,,3442,924,61,100,https://petstore.octoperf.com/actions/Catalog.action,178,0,0
1.74495E+12,725,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-15,,TRUE,,4990,578,61,100,null,0,5661,549
1.74495E+12,725,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-15,text,TRUE,,4990,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,725,0,549
1.74495E+12,177,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-1,,TRUE,,4081,923,61,100,null,0,8333,0
1.74495E+12,177,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-1,text,TRUE,,4081,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,177,0,0
1.74495E+12,188,02_03_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-4,,TRUE,,3817,662,30,100,null,0,5572,0
1.74495E+12,188,02_03_Click On Product Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-4,text,TRUE,,3817,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-PO-02,188,0,0
1.74495E+12,177,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-34,,TRUE,,3441,923,61,100,null,0,8249,0
1.74495E+12,177,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-34,text,TRUE,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,177,0,0
1.74495E+12,177,02_03_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-24,,TRUE,,4138,662,30,100,null,0,5574,0
1.74495E+12,177,02_03_Click On Product Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-24,text,TRUE,,4138,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-DL-01,177,0,0
1.74495E+12,178,03_05_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-4,,TRUE,,4112,662,8,100,null,0,4564,0
1.74495E+12,178,03_05_Click On Product Id,200,,Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-4,text,TRUE,,4112,662,8,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-BD-01,178,0,0
1.74495E+12,178,02_04_Click On Iteam Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-11,,TRUE,,3792,655,30,100,null,0,6534,0
1.74495E+12,178,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-11,text,TRUE,,3792,655,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-8,178,0,0
1.74495E+12,713,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-12,,TRUE,,4973,578,30,100,null,0,1,538
1.74495E+12,713,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-12,text,TRUE,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,713,0,538
1.74495E+12,176,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-18,,TRUE,,4212,630,30,100,null,0,6307,0
1.74495E+12,176,02_02_Click On Category,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-18,text,TRUE,,4212,630,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,175,0,0
1.74495E+12,187,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-61,,TRUE,,3441,923,61,100,null,0,8245,0
1.74495E+12,187,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-61,text,TRUE,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,187,0,0
1.74495E+12,711,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-13,,TRUE,,4986,578,61,100,null,0,5648,536
1.74495E+12,711,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-13,text,TRUE,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,711,0,536
1.74495E+12,768,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-16,,TRUE,,4987,578,61,100,null,0,5641,581
1.74495E+12,768,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-16,text,TRUE,,4987,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,768,0,581
1.74495E+12,1574,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-14,,TRUE,,4986,578,61,100,null,0,5630,1226
1.74495E+12,1574,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-14,text,TRUE,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,1574,0,1226
1.74495E+12,709,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-12,,TRUE,,4990,578,61,100,null,0,5598,533
1.74495E+12,709,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-12,text,TRUE,,4990,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,709,0,533
1.74495E+12,189,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-60,,TRUE,,3442,924,61,100,null,0,8267,0
1.74495E+12,189,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-60,text,TRUE,,3442,924,61,100,https://petstore.octoperf.com/actions/Catalog.action,189,0,0
1.74495E+12,719,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-42,,TRUE,,4986,578,61,100,null,0,5619,538
1.74495E+12,719,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-42,text,TRUE,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,718,0,538
1.74495E+12,198,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-30,,TRUE,,3445,927,61,100,null,0,8318,0
1.74495E+12,198,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-30,text,TRUE,,3445,927,61,100,https://petstore.octoperf.com/actions/Catalog.action,198,0,0
1.74495E+12,716,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-11,,TRUE,,4973,578,30,100,null,0,1,534
1.74495E+12,716,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-11,text,TRUE,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,716,0,534
1.74495E+12,184,04_04_Click On Category ,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 4 - Checkout - jp@gc - Ultimate Thread Group 4-1,,TRUE,,4212,630,1,100,null,0,6166,0
1.74495E+12,184,04_04_Click On Category ,200,,Skenario 4 - Checkout - jp@gc - Ultimate Thread Group 4-1,text,TRUE,,4212,630,1,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,183,0,0
1.74495E+12,179,03_06_Add To Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-6,,TRUE,,4663,664,8,100,null,0,7614,0
1.74495E+12,178,02_04_Click On Iteam Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-10,,TRUE,,3815,655,30,100,null,0,6530,0
1.74495E+12,179,03_06_Add To Cart,200,,Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-6,text,TRUE,,4663,664,8,100,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,179,0,0
1.74495E+12,178,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-10,text,TRUE,,3815,655,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-9,178,0,0
1.74495E+12,176,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-31,,TRUE,,4081,923,61,100,null,0,8326,0
1.74495E+12,176,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-31,text,TRUE,,4081,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,176,0,0
1.74495E+12,180,"03_03_Enter Username & Password, Click on Login",200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-1,,TRUE,,4175,961,8,100,null,0,12834,0
1.74495E+12,180,"03_03_Enter Username & Password, Click on Login",200,,Skenario 3 - Add To Cart - jp@gc - Ultimate Thread Group 3-1,text,TRUE,,4175,961,8,100,https://petstore.octoperf.com/actions/Account.action,180,0,0
1.74495E+12,709,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-11,,TRUE,,4986,578,61,100,null,0,5610,534
1.74495E+12,709,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-11,text,TRUE,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,709,0,534
1.74495E+12,725,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-43,,TRUE,,4986,578,61,100,null,0,5623,549
1.74495E+12,725,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-43,text,TRUE,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,725,0,549
1.74495E+12,768,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,,TRUE,,4987,578,61,100,null,0,5632,581
1.74495E+12,768,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,text,TRUE,,4987,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,768,0,581
1.74495E+12,714,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-41,,TRUE,,4986,578,61,100,null,0,5643,538
1.74495E+12,714,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-41,text,TRUE,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,714,0,538
1.74495E+12,620,02_03_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-3,,TRUE,,3843,662,30,100,null,0,5531,0
1.74495E+12,620,02_03_Click On Product Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-3,text,TRUE,,3843,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-RT-01,620,0,0
1.74495E+12,179,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-28,,TRUE,,3441,923,61,100,null,0,8320,0
1.74495E+12,179,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-28,text,TRUE,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,179,0,0
1.74495E+12,177,02_04_Click On Iteam Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-29,,TRUE,,3802,656,30,100,null,0,6523,0
1.74495E+12,177,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-29,text,TRUE,,3802,656,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-27,177,0,0
1.74495E+12,721,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-10,,TRUE,,4973,578,30,100,null,0,2,541
1.74495E+12,721,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-10,text,TRUE,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,721,0,541
1.74495E+12,177,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-17,,TRUE,,4212,630,30,100,null,0,6248,0
1.74495E+12,177,02_02_Click On Category,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-17,text,TRUE,,4212,630,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,176,0,0
1.74495E+12,188,02_03_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-23,,TRUE,,3817,662,30,100,null,0,5588,0
1.74495E+12,188,02_03_Click On Product Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-23,text,TRUE,,3817,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-PO-02,188,0,0
1.74495E+12,176,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-58,,TRUE,,3441,923,61,100,null,0,8325,0
1.74495E+12,176,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-58,text,TRUE,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,176,0,0
1.74495E+12,756,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,,TRUE,,4990,578,61,100,null,0,5574,570
1.74495E+12,756,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,text,TRUE,,4990,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,756,0,570
1.74495E+12,176,02_02_Click On Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-16,,TRUE,,4212,630,30,100,null,0,6259,0
1.74495E+12,176,02_02_Click On Category,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-16,text,TRUE,,4212,630,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,176,0,0
1.74495E+12,176,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-27,,TRUE,,3445,927,61,100,null,0,8316,0
1.74495E+12,176,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-27,text,TRUE,,3445,927,61,100,https://petstore.octoperf.com/actions/Catalog.action,176,0,0
1.74495E+12,189,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-57,,TRUE,,3442,924,61,100,null,0,8271,0
1.74495E+12,189,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-57,text,TRUE,,3442,924,61,100,https://petstore.octoperf.com/actions/Catalog.action,189,0,0
1.74495E+12,176,02_04_Click On Iteam Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-30,,TRUE,,3813,656,30,100,null,0,6591,0
1.74495E+12,176,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-30,text,TRUE,,3813,656,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-28,176,0,0
1.74495E+12,176,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-59,,TRUE,,4081,923,61,100,null,0,8326,0
1.74495E+12,176,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-59,text,TRUE,,4081,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,176,0,0
1.74495E+12,188,02_04_Click On Iteam Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-9,,TRUE,,3815,655,30,100,null,0,6543,0
1.74495E+12,188,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-9,text,TRUE,,3815,655,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-9,188,0,0
1.74495E+12,707,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-9,,TRUE,,4986,578,61,100,null,0,5601,533
1.74495E+12,707,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-9,text,TRUE,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,707,0,533
1.74495E+12,177,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-29,,TRUE,,3441,923,61,100,null,0,8294,0
1.74495E+12,177,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-29,text,TRUE,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,177,0,0
1.74495E+12,716,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-29,,TRUE,,4973,578,30,100,null,0,1,535
1.74495E+12,716,02_01_Open Url,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-29,text,TRUE,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,716,0,535
1.74495E+12,720,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-39,,TRUE,,4986,578,61,100,null,0,5593,540
1.74495E+12,720,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-39,text,TRUE,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,720,0,540
1.74495E+12,177,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-26,,TRUE,,3441,923,61,100,null,0,8258,0
1.74495E+12,177,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-26,text,TRUE,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,177,0,0
1.74495E+12,190,01_02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-56,,TRUE,,3445,927,61,100,null,0,8304,0
1.74495E+12,190,01_02_Search,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-56,text,TRUE,,3445,927,61,100,https://petstore.octoperf.com/actions/Catalog.action,190,0,0
1.74495E+12,752,01_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-40,,TRUE,,4987,578,61,100,null,0,5590,564
1.74495E+12,752,01_01_Open Url,200,,Skenario 1 - Search - jp@gc - Ultimate Thread Group 1-40,text,TRUE,,4987,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,752,0,564
1.74495E+12,177,02_04_Click On Iteam Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-28,,TRUE,,3792,655,30,100,null,0,6589,0
1.74495E+12,177,02_04_Click On Iteam Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-28,text,TRUE,,3792,655,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-8,177,0,0
1.74495E+12,177,02_03_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-22,,TRUE,,4112,662,30,100,null,0,5580,0
1.74495E+12,177,02_03_Click On Product Id,200,,Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-22,text,TRUE,,4112,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-BD-01,177,0,0
1.74495E+12,176,02_03_Click On Product Id,200,"Number of samples in transaction : 1, number of failing samples : 0",Skenario 2 - View Detail - jp@gc - Ultimate Thread Group 2-21,,TRUE,,3843,662,30,100,null,0,5553,0
